dateopen,open
2021-01-19,36642.23272
2021-01-20,36050.1127
2021-01-21,35549.39741
2021-01-22,30817.62519
2021-01-23,32985.75691
2021-01-24,32064.37632
2021-01-25,32285.79891
2021-01-26,32358.61317
2021-01-27,32564.03024
2021-01-28,30441.04182
2021-01-29,34318.67169
2021-01-30,34295.93504
2021-01-31,34270.87759
2021-02-01,33114.57724
2021-02-02,33533.20067
2021-02-03,35510.82121
2021-02-04,37475.10403
2021-02-05,36931.54565
2021-02-06,38138.38834
2021-02-07,39250.19051
2021-02-08,38886.82729
2021-02-09,46184.99147
2021-02-10,46469.7612
2021-02-11,44898.71161
2021-02-12,47877.03437
2021-02-13,47491.20256
2021-02-14,47114.50959
2021-02-15,48696.53666
2021-02-16,47944.45801
2021-02-17,49207.27643
2021-02-18,52140.97272
2021-02-19,51675.98129
2021-02-20,55887.33571
2021-02-21,56068.56825
2021-02-22,57532.73886
2021-02-23,54204.92976
2021-02-24,48835.08766
2021-02-25,49709.08242
2021-02-26,47180.46405
2021-02-27,46344.77224
2021-02-28,46194.01635
2021-03-01,45159.50305
2021-03-02,49612.10704
2021-03-03,48415.81498
2021-03-04,50522.30503
2021-03-05,48527.03198
2021-03-06,48899.23078
2021-03-07,48918.68026
2021-03-08,51174.11695
2021-03-09,52272.96978
2021-03-10,54824.0112
2021-03-11,55963.18009
2021-03-12,57821.21875
2021-03-13,57343.37025
2021-03-14,61221.1343
2021-03-15,59267.42905
2021-03-16,55840.79
2021-03-17,56825.8289
2021-03-18,58893.07806
2021-03-19,57850.44064
2021-03-20,58332.26221
2021-03-21,58309.91303
2021-03-22,57517.89149
2021-03-23,54511.66203
2021-03-24,54710.48908
2021-03-25,52726.74557
2021-03-26,51683.01009
2021-03-27,55137.56724
2021-03-28,55974.94119
2021-03-29,55947.89897
2021-03-30,57750.13284
2021-03-31,58930.27778
2021-04-01,58926.56415
2021-04-02,59098.87907
2021-04-03,59397.40846
2021-04-04,57604.83862
2021-04-05,58760.87326
2021-04-06,59171.93202
2021-04-07,58186.50853
2021-04-08,56099.91311
2021-04-09,58326.56362
2021-04-10,58253.77681
2021-04-11,59846.23079
2021-04-12,60175.94476
2021-04-13,59890.01779
2021-04-14,63523.75487
2021-04-15,63075.19622
2021-04-16,63258.50517
2021-04-17,61529.921
2021-04-18,60701.88609
2021-04-19,56191.58411
2021-04-20,55681.79251
2021-04-21,56471.12772
2021-04-22,53857.10689
2021-04-23,51739.80693
2021-04-24,51143.22627
2021-04-25,50052.83165
2021-04-26,49077.79236
2021-04-27,54030.30372
2021-04-28,55036.63742
2021-04-29,54858.09149
2021-04-30,53568.66358
2021-05-01,57714.66486
2021-05-02,57825.86282
2021-05-03,56620.27262
2021-05-04,57214.17876
2021-05-05,53252.16476
2021-05-06,57441.30708
2021-05-07,56413.95355
2021-05-08,57352.76595
2021-05-09,58877.3887
2021-05-10,58250.87253
2021-05-11,55847.24104
2021-05-12,56714.53317
2021-05-13,49735.43206
2021-05-14,49682.98186
2021-05-15,49855.49465
2021-05-16,46716.63799
2021-05-17,46415.89925
2021-05-18,43488.05799
2021-05-19,42944.97545
2021-05-20,36753.66971
2021-05-21,40596.94832
2021-05-22,37371.02991
2021-05-23,37531.44845
2021-05-24,34700.36357
2021-05-25,38795.78025
2021-05-26,38392.62366
2021-05-27,39316.88968
2021-05-28,38507.08308
2021-05-29,35684.15688
2021-05-30,34607.40598
